year,team,wins,losses,remove,url
1978,Cincinnati Reds,92,69,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Cleveland Indians,69,90,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Detroit Tigers,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Houston Astros,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Kansas City Royals,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Los Angeles Dodgers,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Milwaukee Brewers,93,69,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Minnesota Twins,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Montreal Expos,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,New York Mets,66,96,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,New York Yankees,100,63,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Oakland Athletics,69,93,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Philadelphia Phillies,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Pittsburgh Pirates,88,73,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,San Diego Padres,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,San Francisco Giants,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Seattle Mariners,56,104,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,St. Louis Cardinals,69,93,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Texas Rangers,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1978,Toronto Blue Jays,59,102,,https://www.tcdb.com/ViewTeams.cfm/sid/80/1978-Topps
1979,Atlanta Braves,66,94,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Baltimore Orioles,102,57,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Boston Red Sox,91,69,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,California Angels,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Chicago Cubs,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Chicago White Sox,73,87,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Cincinnati Reds,90,71,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Cleveland Indians,81,80,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Cleveland Spiders,,,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Detroit Tigers,85,76,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Houston Astros,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Kansas City Royals,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Los Angeles Dodgers,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Milwaukee Brewers,95,66,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Minnesota Twins,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Montreal Expos,95,65,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,New York Mets,63,99,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,New York Yankees,89,71,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Oakland Athletics,54,108,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Philadelphia Phillies,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Pittsburgh Pirates,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,San Diego Padres,68,93,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,San Francisco Giants,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Seattle Mariners,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,St. Louis Browns,,,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,St. Louis Cardinals,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Texas Rangers,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Toronto Blue Jays,53,109,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1979,Washington Senators,,,,https://www.tcdb.com/ViewTeams.cfm/sid/81/1979-Topps
1980,Atlanta Braves,81,80,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Baltimore Orioles,100,62,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Boston Red Sox,83,77,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,California Angels,65,95,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Chicago Cubs,64,98,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Chicago White Sox,70,90,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Cincinnati Reds,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Cleveland Indians,79,81,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Detroit Tigers,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Houston Astros,93,70,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Kansas City Royals,97,65,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Los Angeles Dodgers,92,71,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Milwaukee Brewers,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Minnesota Twins,77,84,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Montreal Expos,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,New York Mets,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,New York Yankees,103,59,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Oakland Athletics,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Philadelphia Phillies,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Pittsburgh Pirates,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,San Diego Padres,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,San Francisco Giants,75,86,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Seattle Mariners,59,103,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,St. Louis Cardinals,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Texas Rangers,76,85,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1980,Toronto Blue Jays,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/82/1980-Topps
1981,Atlanta Braves,50,56,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Baltimore Orioles,59,46,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Boston Red Sox,59,49,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,California Angels,51,59,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Chicago Cubs,38,65,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Chicago White Sox,54,52,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Cincinnati Reds,66,42,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Cleveland Indians,52,51,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Detroit Tigers,60,49,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Houston Astros,61,49,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Kansas City Royals,50,53,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Los Angeles Dodgers,63,47,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Milwaukee Brewers,62,47,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Minnesota Twins,41,68,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Montreal Expos,60,48,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,New York Mets,41,62,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,New York Yankees,59,48,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Oakland Athletics,64,45,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Philadelphia Phillies,59,48,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Pittsburgh Pirates,46,56,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,San Diego Padres,41,69,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,San Francisco Giants,56,55,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Seattle Mariners,44,65,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,St. Louis Cardinals,59,43,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Texas Rangers,57,48,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1981,Toronto Blue Jays,37,69,,https://www.tcdb.com/ViewTeams.cfm/sid/85/1981-Topps
1982,Atlanta Braves,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Baltimore Orioles,94,68,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Boston Red Sox,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,California Angels,93,69,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Chicago Cubs,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Chicago White Sox,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Cincinnati Reds,61,101,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Cleveland Indians,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Detroit Tigers,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Houston Astros,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Kansas City Royals,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Los Angeles Dodgers,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Milwaukee Brewers,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Minnesota Twins,60,102,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Montreal Expos,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,New York Mets,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,New York Yankees,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Oakland Athletics,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Philadelphia Phillies,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Pittsburgh Pirates,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,San Diego Padres,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,San Francisco Giants,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Seattle Mariners,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,St. Louis Cardinals,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Texas Rangers,64,98,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1982,Toronto Blue Jays,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/89/1982-Topps
1983,Atlanta Braves,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Baltimore Orioles,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Boston Red Sox,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,California Angels,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Chicago Cubs,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Chicago White Sox,99,63,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Cincinnati Reds,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Cleveland Indians,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Detroit Tigers,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Houston Astros,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Houston Colt .45s,,,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Kansas City Athletics,,,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Kansas City Royals,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Los Angeles Dodgers,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Milwaukee Braves,,,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Milwaukee Brewers,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Minnesota Twins,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Montreal Expos,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,New York Mets,68,94,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,New York Yankees,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Oakland Athletics,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Philadelphia Phillies,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Pittsburgh Pirates,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,San Diego Padres,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,San Francisco Giants,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Seattle Mariners,60,102,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,St. Louis Cardinals,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Texas Rangers,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Toronto Blue Jays,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1983,Washington Senators,,,,https://www.tcdb.com/ViewTeams.cfm/sid/93/1983-Topps
1984,Atlanta Braves,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Baltimore Orioles,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Boston Red Sox,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,California Angels,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Chicago Cubs,96,65,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Chicago White Sox,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Cincinnati Reds,70,92,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Cleveland Indians,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Detroit Tigers,104,58,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Houston Astros,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Kansas City Royals,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Los Angeles Dodgers,79,83,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Milwaukee Brewers,67,94,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Minnesota Twins,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Montreal Expos,78,83,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,New York Mets,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,New York Yankees,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Oakland Athletics,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Philadelphia Phillies,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Pittsburgh Pirates,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,San Diego Padres,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,San Francisco Giants,66,96,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Seattle Mariners,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,St. Louis Cardinals,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Texas Rangers,69,92,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1984,Toronto Blue Jays,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/98/1984-Topps
1985,Atlanta Braves,66,96,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Baltimore Orioles,83,78,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Boston Red Sox,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,California Angels,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Chicago Cubs,77,84,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Chicago White Sox,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Cincinnati Reds,89,72,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Cleveland Indians,60,102,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Detroit Tigers,84,77,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Houston Astros,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Kansas City Royals,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Los Angeles Dodgers,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Milwaukee Braves,,,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Milwaukee Brewers,71,90,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Minnesota Twins,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Montreal Expos,84,77,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,New York Mets,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,New York Yankees,97,64,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Oakland Athletics,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Philadelphia Phillies,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Pittsburgh Pirates,57,104,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,San Diego Padres,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,San Francisco Giants,62,100,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Seattle Mariners,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,St. Louis Cardinals,101,61,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Texas Rangers,62,99,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Toronto Blue Jays,99,62,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1985,Washington Senators,,,,https://www.tcdb.com/ViewTeams.cfm/sid/103/1985-Topps
1986,Atlanta Braves,72,89,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Baltimore Orioles,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Boston Red Sox,95,66,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,California Angels,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Chicago Cubs,70,90,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Chicago White Sox,72,90,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Cincinnati Reds,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Cleveland Indians,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Detroit Tigers,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Houston Astros,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Kansas City Royals,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Los Angeles Dodgers,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Milwaukee Brewers,77,84,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Minnesota Twins,71,91,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Montreal Expos,78,83,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,New York Mets,108,54,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,New York Yankees,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Oakland Athletics,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Philadelphia Phillies,86,75,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Pittsburgh Pirates,64,98,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,San Diego Padres,74,88,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,San Francisco Giants,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Seattle Mariners,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,St. Louis Cardinals,79,82,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Texas Rangers,87,75,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1986,Toronto Blue Jays,86,76,,https://www.tcdb.com/ViewTeams.cfm/sid/110/1986-Topps
1987,Atlanta Braves,69,92,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Baltimore Orioles,67,95,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Boston Red Sox,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,California Angels,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Chicago Cubs,76,85,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Chicago White Sox,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Cincinnati Reds,84,78,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Cleveland Indians,61,101,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Detroit Tigers,98,64,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Houston Astros,76,86,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Kansas City Royals,83,79,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Los Angeles Dodgers,73,89,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Milwaukee Brewers,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Minnesota Twins,85,77,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Montreal Expos,91,71,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,New York Mets,92,70,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,New York Yankees,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Oakland Athletics,81,81,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Philadelphia Phillies,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Pittsburgh Pirates,80,82,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,San Diego Padres,65,97,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,San Francisco Giants,90,72,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Seattle Mariners,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,St. Louis Cardinals,95,67,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Texas Rangers,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1987,Toronto Blue Jays,96,66,,https://www.tcdb.com/ViewTeams.cfm/sid/117/1987-Topps
1988,Atlanta Braves,54,106,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Baltimore Orioles,54,107,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Boston Red Sox,89,73,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,California Angels,75,87,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Chicago Cubs,77,85,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Chicago White Sox,71,90,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Cincinnati Reds,87,74,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Cleveland Indians,78,84,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Detroit Tigers,88,74,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Houston Astros,82,80,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
1988,Kansas City Royals,84,77,,https://www.tcdb.com/ViewTeams.cfm/sid/125/1988-Topps
